"SMILES","CASRN","RECORDID","MOLECULEID","NAME","ARTICLEID","PAGE","TABLE","ERROR","log(IGC50-1) {measured}","UNIT {log(IGC50-1)}","log(IGC50-1) {predicted by ochem.eu/model/3 in -log(mmol/L)}","log(IGC50-1) {measured, converted}","UNIT {log(IGC50-1)}","ASNN-STDEV{log(IGC50-1) by Toxicity against T. Pyriformis}","ASNN-CORREL{log(IGC50-1) by Toxicity against T. Pyriformis}","Dataset","HALOG","MW","N","NA","NH","O","PSA","S","SaaCH","aCNOS","SaasC","SsCH3","RBONDS","SssCH2","DONORS","SsNH2","SsNH2(al)","SsssCH","SsOH","SsOH(alc)","SssssC","SsNH2(ar)","ACCEPTORS","SssO","SsOH(phen)","SsCl","SdCH2","SdsCH","SsI","SsBr","SdO","SdO(keto)","SdO(nitro)","SdssC","StN","StsC","SsF","SdS","SsNH2(oth)","SddC","SssNH","SssNH(ar)","SaaN","SsssN","SdO(ester)","SdO(amid)","SssNH(oth)","SssS","StCH","SsSH","SdO(sulfo)","SdssS","SddssS","SdO(acid)","SssNH(al)","SaaaC","COMMENTS","INCHI_KEY"
"OCCCCCO","111-29-5","R34159","M265","a,o-Pentanediol","A1994","-","-","-","-1.9344","-log(mmol/L)","-1.7430000305175781","-1.9344","-log(mmol/L)","0.2478","0.04908","Train","0.0","104.0","0.0","7.0","12.0","2.0","40.5","0.0","0.0","0.0","0.0","0.0","4.0","3.08","2.0","0.0","0.0","0.0","16.4","16.4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-","ALQSHHUCVQOPAS-UHFFFAOYSA"
"CC(O)CC(C)(C)O","107-41-5","R34160","M10700","2,4-Pentanediol, 2-methyl-","A1994","-","-","-","-1.9531","-log(mmol/L)","-1.843999981880188","-1.9531","-log(mmol/L)","0.293","0.1603","Train","0.0","118.0","0.0","8.0","14.0","2.0","40.5","0.0","0.0","0.0","0.0","5.03","2.0","0.438","2.0","0.0","0.0","-0.407","17.8","17.8","-0.728","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-","SVTBMSDMJJWYQN-UHFFFAOYSA"
"CCCCC(O)CO","6920-22-5","R34161","M2603","DL-Butylethylenglykol","A1994","-","-","-","-1.2669","-log(mmol/L)","-1.6480000019073486","-1.2669","-log(mmol/L)","0.2201","0.2471","Train","0.0","118.0","0.0","8.0","14.0","2.0","40.5","0.0","0.0","0.0","0.0","2.06","4.0","2.71","2.0","0.0","0.0","-0.491","17.0","17.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-","FHKSXSQHXQEMOK-UHFFFAOYSA"
"OCCCCCCO","629-11-8","R34162","M13306","1, 6-Hexanediol (8CI9CI)","A1994","-","-","-","-1.4946","-log(mmol/L)","-1.5720000267028809","-1.4946","-log(mmol/L)","0.2698","0.03356","Train","0.0","118.0","0.0","8.0","14.0","2.0","40.5","0.0","0.0","0.0","0.0","0.0","5.0","4.39","2.0","0.0","0.0","0.0","16.6","16.6","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-","XXMIOPMDWAUFGU-UHFFFAOYSA"
"CC(O)CCC(C)O","2935-44-6","R34163","M7929","WLN: QY1&2YQ1","A1994","-","-","-","-1.9598","-log(mmol/L)","-1.715999960899353","-1.9598","-log(mmol/L)","0.2396","0.1703","Train","0.0","118.0","0.0","8.0","14.0","2.0","40.5","0.0","0.0","0.0","0.0","3.45","3.0","1.38","2.0","0.0","0.0","-0.547","17.4","17.4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-","OHMBHFSEKCCCBW-UHFFFAOYSA"
"CCCCCCCCC(O)CO","1119-86-4","R34164","M13792","1,2-Decanediol (8CI9CI)","A1994","-","-","-","0.764","-log(mmol/L)","0.18860000371932983","0.764","-log(mmol/L)","0.3617","0.1964","Train","0.0","174.0","0.0","12.0","22.0","2.0","40.5","0.0","0.0","0.0","0.0","2.2","8.0","8.08","2.0","0.0","0.0","-0.49","17.5","17.5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-","YSRSBDQINUMTIF-UHFFFAOYSA"
"OCCCCCCCCCCO","112-47-0","R34165","M2791","1,10-Decamethylenediol","A1994","-","-","-","0.224","-log(mmol/L)","0.5115000009536743","0.224","-log(mmol/L)","0.3648","0.3641","Train","0.0","174.0","0.0","12.0","22.0","2.0","40.5","0.0","0.0","0.0","0.0","0.0","9.0","9.98","2.0","0.0","0.0","0.0","17.0","17.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-","FOTKYAAJKYLFFN-UHFFFAOYSA"
"OCCC=C","627-27-0","R34166","M14372","Vinylethyl alcohol","A1994","-","-","-","-1.6952","-log(mmol/L)","-1.5839999914169312","-1.6952","-log(mmol/L)","0.2468","0.05636","Train","0.0","72.1","0.0","5.0","8.0","1.0","20.2","0.0","0.0","0.0","0.0","0.0","2.0","0.934","1.0","0.0","0.0","0.0","8.0","8.0","0.0","0.0","0.0","0.0","0.0","0.0","3.39","1.68","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-","ZSPTYLOMNJNZNG-UHFFFAOYSA"
"CC(=C)CCO","763-32-6","R34167","M1546","3-methyl-3-buten-1-ol","A1994","-","-","-","-1.1848","-log(mmol/L)","-1.468000054359436","-1.1848","-log(mmol/L)","0.3493","0.04821","Train","0.0","86.2","0.0","6.0","10.0","1.0","20.2","0.0","0.0","0.0","0.0","1.9","2.0","0.968","1.0","0.0","0.0","0.0","8.18","8.18","0.0","0.0","0.0","0.0","0.0","0.0","3.59","0.0","0.0","0.0","0.0","0.0","0.0","1.04","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-","CPJRRXSHAYUTGL-UHFFFAOYSA"
"CC(C)(O)C=C","115-18-4","R34168","M3952","1-Buten-3-ol, 3-methyl-","A1994","-","-","-","-1.3889","-log(mmol/L)","-1.38100004196167","-1.3889","-log(mmol/L)","0.2837","0.1218","Train","0.0","86.2","0.0","6.0","10.0","1.0","20.2","0.0","0.0","0.0","0.0","3.36","1.0","0.0","1.0","0.0","0.0","0.0","8.71","8.71","-0.694","0.0","0.0","0.0","0.0","0.0","3.38","1.49","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-","HNVRRHSXBLFLIG-UHFFFAOYSA"
"OCCCC=C","821-09-0","R34169","M6384","4-Pentenyl alcohol","A1994","-","-","-","-1.2151","-log(mmol/L)","-1.347000002861023","-1.2151","-log(mmol/L)","0.2075","0.08677","Train","0.0","86.2","0.0","6.0","10.0","1.0","20.2","0.0","0.0","0.0","0.0","0.0","3.0","2.06","1.0","0.0","0.0","0.0","8.15","8.15","0.0","0.0","0.0","0.0","0.0","0.0","3.49","1.8","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-","LQAVWYMTUMSFBE-UHFFFAOYSA"
"CC(O)CC=C","625-31-0","R34170","M14128","1-Penten-4-ol","A1994","-","-","-","-1.5172","-log(mmol/L)","-1.3309999704360962","-1.5172","-log(mmol/L)","0.2274","0.02518","Train","0.0","86.2","0.0","6.0","10.0","1.0","20.2","0.0","0.0","0.0","0.0","1.74","2.0","0.694","1.0","0.0","0.0","-0.22","8.48","8.48","0.0","0.0","0.0","0.0","0.0","0.0","3.44","1.7","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-","ZHZCYWWNFQUZOR-UHFFFAOYSA"
"OCCCC#C","5390-04-5","R34171","M1594","4-Pentyl-1-ol","A1994","-","-","-","-1.4204","-log(mmol/L)","-1.3639999628067017","-1.4204","-log(mmol/L)","0.3099","0.07445","Train","0.0","84.1","0.0","6.0","8.0","1.0","20.2","0.0","0.0","0.0","0.0","0.0","3.0","1.64","1.0","0.0","0.0","0.0","8.1","8.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.41","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4.85","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-","CRWVOXFUXPYTRK-UHFFFAOYSA"
"CC(C)(O)C#C","115-19-5","R34172","M1280","3-Butyn-2-ol, 2-methyl-","A1994","-","-","-","-1.3114","-log(mmol/L)","-1.5750000476837158","-1.3114","-log(mmol/L)","0.258","0.05348","Train","0.0","84.1","0.0","6.0","8.0","1.0","20.2","0.0","0.0","0.0","0.0","3.12","1.0","0.0","1.0","0.0","0.0","0.0","8.59","8.59","-0.931","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.16","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4.81","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-","CEBKHWWANWSNTI-UHFFFAOYSA"
"CCC=CCCO","928-97-2","R34173","M11023","trans-3-Hexen-1-ol","A1994","-","-","-","-0.7772","-log(mmol/L)","-0.8337000012397766","-0.7772","-log(mmol/L)","0.2639","0.001832","Train","0.0","100.0","0.0","7.0","12.0","1.0","20.2","0.0","0.0","0.0","0.0","2.08","3.0","2.14","1.0","0.0","0.0","0.0","8.24","8.24","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4.04","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-","UFLHIIWVXFIJGU-UHFFFAOYSA"
"OCCCCC#C","928-90-5","R34174","M3395","5-Hexyn-1-Ol, 96%","A1994","-","-","-","-1.2948","-log(mmol/L)","-1.0460000038146973","-1.2948","-log(mmol/L)","0.3466","0.1182","Train","0.0","98.2","0.0","7.0","10.0","1.0","20.2","0.0","0.0","0.0","0.0","0.0","4.0","2.85","1.0","0.0","0.0","0.0","8.22","8.22","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.49","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4.94","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-","GOQJMMHTSOQIEI-UHFFFAOYSA"
"CCC(C)(O)C#C","77-75-8","R34175","M9516","1-Pentyn-3-ol, 3-methyl-","A1994","-","-","-","-1.3226","-log(mmol/L)","-0.9376999735832214","-1.3226","-log(mmol/L)","0.2832","0.1347","Train","0.0","98.2","0.0","7.0","10.0","1.0","20.2","0.0","0.0","0.0","0.0","3.46","2.0","0.615","1.0","0.0","0.0","0.0","8.9","8.9","-0.889","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.25","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4.92","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-","QXLPXWSKPNOQLE-UHFFFAOYSA"
"CCCC(C)(O)C#CC","4376-16-3","R34176","M14108","4-methyl-2-heptyn-4-ol","A1994","-","-","-","-0.4315","-log(mmol/L)","-0.11169999837875366","-0.4315","-log(mmol/L)","0.4144","0.1521","Train","0.0","126.0","0.0","9.0","14.0","1.0","20.2","0.0","0.0","0.0","0.0","5.52","3.0","1.73","1.0","0.0","0.0","0.0","9.34","9.34","-0.76","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","5.42","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-","ZGPJPUGCDODKKH-UHFFFAOYSA"
"CC=CCCCO","928-92-7","R34177","M11961","4-Hexen-1-ol","A1994","-","-","-","-0.754","-log(mmol/L)","-0.8968999981880188","-0.754","-log(mmol/L)","0.2836","0.002289","Train","0.0","100.0","0.0","7.0","12.0","1.0","20.2","0.0","0.0","0.0","0.0","1.98","3.0","2.21","1.0","0.0","0.0","0.0","8.26","8.26","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4.05","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-","VTIODUHBZHNXFP-UHFFFAOYSA"
"OCCCCC=C","821-41-0","R34178","M11120","6-hydroxy-1-hexene","A1994","-","-","-","-0.8411","-log(mmol/L)","-0.9768000245094299","-0.8411","-log(mmol/L)","0.2669","0.05215","Train","0.0","100.0","0.0","7.0","12.0","1.0","20.2","0.0","0.0","0.0","0.0","0.0","4.0","3.32","1.0","0.0","0.0","0.0","8.26","8.26","0.0","0.0","0.0","0.0","0.0","0.0","3.55","1.87","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-","UIZVMOZAXAMASY-UHFFFAOYSA"
"CCC#CCCO","1002-28-4","R34179","M7820","3-Hexyn-1-ol","A1994","-","-","-","-1.0243","-log(mmol/L)","-0.33390000462532043","-1.0243","-log(mmol/L)","0.3624","0.05655","Train","0.0","98.2","0.0","7.0","10.0","1.0","20.2","0.0","0.0","0.0","0.0","2.0","3.0","1.7","1.0","0.0","0.0","0.0","8.19","8.19","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","5.62","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-","ODEHKVYXWLXRRR-UHFFFAOYSA"
"CCCC#CCCO","14916-79-1","R34180","M8791","3-Heptyn-1-ol","A1994","-","-","-","-0.3231","-log(mmol/L)","-0.14800000190734863","-0.3231","-log(mmol/L)","0.364","0.03828","Train","0.0","112.0","0.0","8.0","12.0","1.0","20.2","0.0","0.0","0.0","0.0","2.09","4.0","2.88","1.0","0.0","0.0","0.0","8.26","8.26","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","5.76","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-","PSWHODJVUOXHKA-UHFFFAOYSA"
"CCCC#CCC(O)CC","53723-19-6","R34181","M11429","5-Nonyn-3-ol","A1994","-","-","-","-0.0425","-log(mmol/L)","0.4124999940395355","-0.0425","-log(mmol/L)","0.4391","0.1533","Train","0.0","140.0","0.0","10.0","16.0","1.0","20.2","0.0","0.0","0.0","0.0","4.07","5.0","3.5","1.0","0.0","0.0","-0.218","9.06","9.06","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","5.93","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-","UWQZATMGBARJPE-UHFFFAOYSA"
"CCCCCCC#CCCO","51721-39-2","R34182","M13511","2-Hydroxyethyl-n-hexylacetylene","A1994","-","-","-","1.1273","-log(mmol/L)","0.6858000159263611","1.1273","-log(mmol/L)","0.3732","0.06731","Train","0.0","154.0","0.0","11.0","18.0","1.0","20.2","0.0","0.0","0.0","0.0","2.21","7.0","6.94","1.0","0.0","0.0","0.0","8.4","8.4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","5.95","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-","YGEQBZUDPQQIFI-UHFFFAOYSA"
"OCC=C","107-18-6","R34183","M13317","WLN: Q2U1","A1994","-","-","-","-1.9178","-log(mmol/L)","-1.8279999494552612","-1.9178","-log(mmol/L)","0.2238","0.07614","Train","0.0","58.1","0.0","4.0","6.0","1.0","20.2","0.0","0.0","0.0","0.0","0.0","1.0","0.0833","1.0","0.0","0.0","0.0","7.76","7.76","0.0","0.0","0.0","0.0","0.0","0.0","3.23","1.43","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-","XXROGKLTLUQVRX-UHFFFAOYSA"
"CC(=C)CO","513-42-8","R34184","M1143","2-Propen-1-ol, 2-methyl-","A1994","-","-","-","-1.6623","-log(mmol/L)","-1.3680000305175781","-1.6623","-log(mmol/L)","0.3225","0.03462","Train","0.0","72.1","0.0","5.0","8.0","1.0","20.2","0.0","0.0","0.0","0.0","1.78","1.0","0.111","1.0","0.0","0.0","0.0","8.04","8.04","0.0","0.0","0.0","0.0","0.0","0.0","3.42","0.0","0.0","0.0","0.0","0.0","0.0","0.81","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-","BYDRTKVGBRTTIT-UHFFFAOYSA"
"CC(O)C=C","598-32-3","R34185","M6832","2-Methyl-2-propenol","A1994","-","-","-","-1.0529","-log(mmol/L)","-1.5449999570846558","-1.0529","-log(mmol/L)","0.2207","0.05481","Train","0.0","72.1","0.0","5.0","8.0","1.0","20.2","0.0","0.0","0.0","0.0","1.66","1.0","0.0","1.0","0.0","0.0","-0.352","8.24","8.24","0.0","0.0","0.0","0.0","0.0","0.0","3.31","1.47","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-","MKUWVMRNQOOSAT-UHFFFAOYSA"
"OCC=CCO","6117-80-2","R34186","M8211","cis-2-Buten-1,4-diol with G C","A1994","-","-","-","-2.1495","-log(mmol/L)","-1.9329999685287476","-2.1495","-log(mmol/L)","0.3547","0.4163","Train","0.0","88.1","0.0","6.0","8.0","2.0","40.5","0.0","0.0","0.0","0.0","0.0","2.0","0.0289","2.0","0.0","0.0","0.0","16.0","16.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.97","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-","ORTVZLZNOYNASJ-UHFFFAOYSA"
"CC(C)=CCO","556-82-1","R34187","M442","gamma , gamma -Dimethylallyl alcohol","A1994","-","-","-","-1.2392","-log(mmol/L)","-1.5709999799728394","-1.2392","-log(mmol/L)","0.4913","0.3889","Train","0.0","86.2","0.0","6.0","10.0","1.0","20.2","0.0","0.0","0.0","0.0","3.91","1.0","0.169","1.0","0.0","0.0","0.0","8.16","8.16","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.76","0.0","0.0","0.0","0.0","0.0","1.16","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-","ASUAYTHWZCLXAN-UHFFFAOYSA"
"CCC=CCO","1576-95-0","R34188","M1052","Cis-2-pentenol","A1994","-","-","-","-1.1052","-log(mmol/L)","-1.1360000371932983","-1.1052","-log(mmol/L)","0.237","0.06832","Train","0.0","86.2","0.0","6.0","10.0","1.0","20.2","0.0","0.0","0.0","0.0","2.03","2.0","1.19","1.0","0.0","0.0","0.0","8.11","8.11","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.67","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-","BTSIZIIPFNVMHF-UHFFFAOYSA"
"CC=CC(C)O","1569-50-2","R34189","M3277","Methyl-propenylcarbinol","A1994","-","-","-","-1.401","-log(mmol/L)","-1.0850000381469727","-1.401","-log(mmol/L)","0.2436","0.1153","Train","0.0","86.2","0.0","6.0","10.0","1.0","20.2","0.0","0.0","0.0","0.0","3.6","1.0","0.0","1.0","0.0","0.0","-0.282","8.47","8.47","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.55","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-","GJYMQFMQRRNLCY-UHFFFAOYSA"
"CCC(O)C=C","616-25-1","R34190","M11699","1-Pentene-3-ol","A1994","-","-","-","-1.3475","-log(mmol/L)","-1.2139999866485596","-1.3475","-log(mmol/L)","0.2479","0.01822","Train","0.0","86.2","0.0","6.0","10.0","1.0","20.2","0.0","0.0","0.0","0.0","1.91","2.0","0.767","1.0","0.0","0.0","-0.301","8.55","8.55","0.0","0.0","0.0","0.0","0.0","0.0","3.38","1.53","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-","VHVMXWZXFBOANQ-UHFFFAOYSA"
"CCCC(O)C=C","4798-44-1","R34191","M1091","3-Hydroxy-1-hexene","A1994","-","-","-","-0.8113","-log(mmol/L)","-1.0160000324249268","-0.8113","-log(mmol/L)","0.266","0.09359","Train","0.0","100.0","0.0","7.0","12.0","1.0","20.2","0.0","0.0","0.0","0.0","2.03","3.0","1.86","1.0","0.0","0.0","-0.287","8.74","8.74","0.0","0.0","0.0","0.0","0.0","0.0","3.43","1.56","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-","BVOSSZSHBZQJOI-UHFFFAOYSA"
"CCCCCCC=CCO","22104-79-6","R34192","M7571","2-NONEN-1-OL","A1994","-","-","-","0.7701","-log(mmol/L)","0.8662999868392944","0.7701","-log(mmol/L)","0.2103","0.2444","Train","0.0","142.0","0.0","10.0","18.0","1.0","20.2","0.0","0.0","0.0","0.0","2.21","6.0","6.54","1.0","0.0","0.0","0.0","8.38","8.38","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.86","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-","NSSALFVIQPAIQK-UHFFFAOYSA"
"CCCCCCCCC=CCO","75039-84-8","R34193","M10421","2-Undecen-1-ol, (2E)- (9CI)","A1994","-","-","-","1.6108","-log(mmol/L)","1.6979999542236328","1.6108","-log(mmol/L)","0.2241","0.1055","Train","0.0","170.0","0.0","12.0","22.0","1.0","20.2","0.0","0.0","0.0","0.0","2.24","8.0","9.41","1.0","0.0","0.0","0.0","8.45","8.45","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.89","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-","SKBIQKQBLQHOSU-UHFFFAOYSA"
"CCCCCCCCCC=CCO","22104-81-0","R34194","M6858","trans-2-Dodecenol","A1994","-","-","-","2.0915","-log(mmol/L)","1.9819999933242798","2.0915","-log(mmol/L)","0.2666","0.0527","Train","0.0","184.0","0.0","13.0","24.0","1.0","20.2","0.0","0.0","0.0","0.0","2.25","9.0","10.9","1.0","0.0","0.0","0.0","8.48","8.48","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.91","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-","MLRYPOCSLBIUHY-UHFFFAOYSA"
"COC(C)=O","79-20-9","R34195","M5959","Metile (acetato di) (ITALIAN)","A1994","-","-","-","-1.5954","-log(mmol/L)","-1.6139999628067017","-1.5954","-log(mmol/L)","0.2349","0.1255","Train","0.0","74.1","0.0","5.0","6.0","2.0","26.3","0.0","0.0","0.0","0.0","2.71","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","4.11","0.0","0.0","0.0","0.0","0.0","0.0","9.59","0.0","0.0","-0.245","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","9.59","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-","KXKVLQRXCPHEJC-UHFFFAOYSA"
